t,stateVector_0,stateVector_1,stateVector_2,stateVector_3,stateVector_4,stateVector_5,stateVector_6,stateVector_7,stateVector_8,stateVector_9,stateVector_10,stateVector_11,stateVector_12,stateVector_13,stateVector_14,stateVector_15,stateVector_16,stateVector_17,stateVector_18,stateVector_19,stateVector_20,stateVector_21,V1,V2,V3,V4
0.29,1,1,1.36541,0,1.60302e-310,-0.556182,0.999988,-0.00491777,0,0.00491777,0.999988,0,0,0,1,0,0,0.042698,640.891,523.258,640.891,523.258,3.209
0.3,1,1,1.35985,0,1.65645e-310,-0.556412,0.999986,-0.00534643,0,0.00534643,0.999986,0,0,0,1,0,0,0.0445708,641.069,523.404,641.069,523.404,3.209
0.31,1,1,1.35429,0,1.70988e-310,-0.5566,0.999984,-0.00579382,0,0.00579382,0.999984,0,0,0,1,0,0,0.0464445,641.213,523.521,641.213,523.521,3.209
0.32,1,1,1.34872,0,1.7633e-310,-0.556755,0.999981,-0.00625994,0,0.00625994,0.999981,0,0,0,1,0,0,0.0483191,641.328,523.615,641.328,523.615,3.209
0.33,1,1,1.34315,0,1.81673e-310,-0.556882,0.999978,-0.00674481,0,0.00674481,0.999978,0,0,0,1,0,0,0.0501943,641.421,523.69,641.421,523.69,3.209
0.34,1,1,1.33758,0,1.87016e-310,-0.556988,0.999975,-0.00724843,0,0.00724843,0.999975,0,0,0,1,0,0,0.0520701,641.495,523.751,641.495,523.751,3.209
0.35,1,1,1.33201,0,1.92359e-310,-0.557077,0.999971,-0.00777081,0,0.00777081,0.999971,0,0,0,1,0,0,0.0539463,641.555,523.8,641.555,523.8,3.209
0.36,1,1,1.32644,0,1.97701e-310,-0.557152,0.999967,-0.00831194,0,0.00831194,0.999967,0,0,0,1,0,0,0.0558228,641.603,523.839,641.603,523.839,3.209
0.37,1,1,1.32087,0,2.03044e-310,-0.557215,0.999962,-0.00887184,0,0.00887184,0.999962,0,0,0,1,0,0,0.0576996,641.642,523.871,641.642,523.871,3.209
0.38,1,1,1.3153,0,2.08387e-310,-0.557269,0.999957,-0.0094505,0,0.0094505,0.999957,0,0,0,1,0,0,0.0595767,641.673,523.896,641.673,523.896,3.209
0.39,1,1,1.30973,0,2.13729e-310,-0.557316,0.999951,-0.0100479,0,0.0100479,0.999951,0,0,0,1,0,0,0.0614539,641.698,523.917,641.698,523.917,3.209
0.4,1,1,1.30415,0,2.19072e-310,-0.557357,0.999945,-0.0106641,0,0.0106641,0.999945,0,0,0,1,0,0,0.0633312,641.718,523.933,641.718,523.933,3.209
0.41,1,1,1.29858,0,2.24414e-310,-0.557394,0.999938,-0.0112991,0,0.0112991,0.999938,0,0,0,1,0,0,0.0652087,641.734,523.946,641.734,523.946,3.209
0.42,1,1,1.293,0,2.29757e-310,-0.557426,0.999931,-0.0119528,0,0.0119528,0.999931,0,0,0,1,0,0,0.0670863,641.747,523.957,641.747,523.957,3.209
0.43,1,1,1.28743,0,2.35099e-310,-0.557456,0.999923,-0.0126253,0,0.0126253,0.999923,0,0,0,1,0,0,0.0689639,641.757,523.965,641.757,523.965,3.209
0.44,1,1,1.28186,0,2.40442e-310,-0.557483,0.999914,-0.0133166,0,0.0133166,0.999914,0,0,0,1,0,0,0.0708416,641.766,523.972,641.766,523.972,3.209
0.45,1,1,1.27628,0,2.45784e-310,-0.557508,0.999904,-0.0140267,0,0.0140267,0.999904,0,0,0,1,0,0,0.0727194,641.773,523.978,641.773,523.978,3.209
0.46,1,1,1.27071,0,2.51127e-310,-0.557532,0.999894,-0.0147555,0,0.0147555,0.999894,0,0,0,1,0,0,0.0745971,641.778,523.982,641.778,523.982,3.209
0.47,1,1,1.26513,0,2.56469e-310,-0.557555,0.999883,-0.0155031,0,0.0155031,0.999883,0,0,0,1,0,0,0.076475,641.782,523.986,641.782,523.986,3.209
0.48,1,1,1.25956,0,2.61811e-310,-0.557576,0.999871,-0.0162694,0,0.0162694,0.999871,0,0,0,1,0,0,0.0783528,641.786,523.988,641.786,523.988,3.209
0.49,1,1,1.25398,0,2.67154e-310,-0.557597,0.999858,-0.0170545,0,0.0170545,0.999858,0,0,0,1,0,0,0.0802307,641.789,523.991,641.789,523.991,3.209
0.5,1,1,1.2484,0,2.72496e-310,-0.557616,0.999844,-0.0178584,0,0.0178584,0.999844,0,0,0,1,0,0,0.0821085,641.791,523.992,641.791,523.992,3.209
0.51,1,1,1.24283,0,2.77838e-310,-0.557636,0.99983,-0.018681,0,0.018681,0.99983,0,0,0,1,0,0,0.0839864,641.793,523.994,641.793,523.994,3.209
0.52,1,1,1.23725,0,2.8318e-310,-0.557655,0.999814,-0.0195225,0,0.0195225,0.999814,0,0,0,1,0,0,0.0858643,641.794,523.995,641.794,523.995,3.209
0.53,1,1,1.23167,0,2.88523e-310,-0.557673,0.999797,-0.0203826,0,0.0203826,0.999797,0,0,0,1,0,0,0.0877422,641.795,523.996,641.795,523.996,3.209
0.54,1,1,1.2261,0,2.93865e-310,-0.557692,0.999779,-0.0212616,0,0.0212616,0.999779,0,0,0,1,0,0,0.0896202,641.796,523.997,641.796,523.997,3.209
0.55,1,1,1.22052,0,2.99207e-310,-0.55771,0.99976,-0.0221593,0,0.0221593,0.99976,0,0,0,1,0,0,0.0914981,641.797,523.997,641.797,523.997,3.209
0.56,1,1,1.21494,0,3.04549e-310,-0.557728,0.99974,-0.0230757,0,0.0230757,0.99974,0,0,0,1,0,0,0.093376,641.798,523.998,641.798,523.998,3.209
0.57,1,1,1.20937,0,3.09891e-310,-0.557746,0.999718,-0.0240109,0,0.0240109,0.999718,0,0,0,1,0,0,0.0952539,641.798,523.998,641.798,523.998,3.209
0.58,1,1,1.20379,0,3.15233e-310,-0.557763,0.999695,-0.0249649,0,0.0249649,0.999695,0,0,0,1,0,0,0.0971319,641.798,523.999,641.798,523.999,3.209
0.59,1,1,1.19821,0,3.20575e-310,-0.557781,0.99967,-0.0259376,0,0.0259376,0.99967,0,0,0,1,0,0,0.0990098,641.799,523.999,641.799,523.999,3.209
0.6,1,1,1.19263,0,3.25917e-310,-0.557799,0.999645,-0.026929,0,0.026929,0.999645,0,0,0,1,0,0,0.100888,641.799,523.999,641.799,523.999,3.209
0.61,1,1,1.18706,0,3.31259e-310,-0.557816,0.999617,-0.0279392,0,0.0279392,0.999617,0,0,0,1,0,0,0.102766,641.799,523.999,641.799,523.999,3.209
0.62,1,1,1.18148,0,3.36601e-310,-0.557834,0.999589,-0.0289682,0,0.0289682,0.999589,0,0,0,1,0,0,0.104644,641.799,523.999,641.799,523.999,3.209
0.63,1,1,1.1759,0,3.41943e-310,-0.557851,0.999558,-0.0300159,0,0.0300159,0.999558,0,0,0,1,0,0,0.106522,641.799,524,641.799,524,3.209
0.64,1,1,1.17032,0,3.47284e-310,-0.557868,0.999526,-0.0310823,0,0.0310823,0.999526,0,0,0,1,0,0,0.108399,641.8,524,641.8,524,3.209
0.65,1,1,1.16474,0,3.52626e-310,-0.557886,0.999492,-0.0321675,0,0.0321675,0.999492,0,0,0,1,0,0,0.110277,641.8,524,641.8,524,3.209
0.66,1,1,1.15916,0,3.57968e-310,-0.557903,0.999456,-0.0332714,0,0.0332714,0.999456,0,0,0,1,0,0,0.112155,641.8,524,641.8,524,3.209
0.67,1,1,1.15358,0,3.6331e-310,-0.55792,0.999419,-0.034394,0,0.034394,0.999419,0,0,0,1,0,0,0.114033,641.8,524,641.8,524,3.209
0.68,1,1,1.148,0,3.68651e-310,-0.557938,0.99938,-0.0355354,0,0.0355354,0.99938,0,0,0,1,0,0,0.115911,641.8,524,641.8,524,3.209
0.69,1,1,1.14242,0,3.73993e-310,-0.557955,0.999338,-0.0366954,0,0.0366954,0.999338,0,0,0,1,0,0,0.117789,641.8,524,641.8,524,3.209
0.7,1,1,1.13685,0,3.79335e-310,-0.557972,0.999295,-0.0378742,0,0.0378742,0.999295,0,0,0,1,0,0,0.119667,641.8,524,641.8,524,3.209
0.71,1,1,1.13127,0,3.84676e-310,-0.557989,0.999249,-0.0390718,0,0.0390718,0.999249,0,0,0,1,0,0,0.121545,641.8,524,641.8,524,3.209
0.72,1,1,1.12569,0,3.90018e-310,-0.558007,0.999202,-0.040288,0,0.040288,0.999202,0,0,0,1,0,0,0.123423,641.8,524,641.8,524,3.209
0.73,1,1,1.12011,0,3.9536e-310,-0.558024,0.999152,-0.0415229,0,0.0415229,0.999152,0,0,0,1,0,0,0.125301,641.8,524,641.8,524,3.209
0.74,1,1,1.11453,0,4.00701e-310,-0.558041,0.999099,-0.0427765,0,0.0427765,0.999099,0,0,0,1,0,0,0.127179,641.8,524,641.8,524,3.209
0.75,1,1,1.10895,0,4.06043e-310,-0.558058,0.999045,-0.0440489,0,0.0440489,0.999045,0,0,0,1,0,0,0.129057,641.8,524,641.8,524,3.209
0.76,1,1,1.10336,0,4.11384e-310,-0.558076,0.998988,-0.0453399,0,0.0453399,0.998988,0,0,0,1,0,0,0.130935,641.8,524,641.8,524,3.209
0.77,1,1,1.09778,0,4.16725e-310,-0.558093,0.998928,-0.0466496,0,0.0466496,0.998928,0,0,0,1,0,0,0.132813,641.8,524,641.8,524,3.209
0.78,1,1,1.0922,0,4.22067e-310,-0.55811,0.998866,-0.047978,0,0.047978,0.998866,0,0,0,1,0,0,0.134691,641.8,524,641.8,524,3.209
0.79,1,1,1.08662,0,4.27408e-310,-0.558127,0.998801,-0.049325,0,0.049325,0.998801,0,0,0,1,0,0,0.136569,641.8,524,641.8,524,3.209
0.8,1,1,1.08104,0,4.3275e-310,-0.558145,0.998733,-0.0506908,0,0.0506908,0.998733,0,0,0,1,0,0,0.138447,641.8,524,641.8,524,3.209
0.81,1,1,1.07546,0,4.38091e-310,-0.558162,0.998663,-0.0520751,0,0.0520751,0.998663,0,0,0,1,0,0,0.140325,641.8,524,641.8,524,3.209
0.82,1,1,1.06988,0,4.43432e-310,-0.558179,0.99859,-0.0534782,0,0.0534782,0.99859,0,0,0,1,0,0,0.142202,641.8,524,641.8,524,3.209
0.83,1,1,1.0643,0,4.48773e-310,-0.558196,0.998513,-0.0548999,0,0.0548999,0.998513,0,0,0,1,0,0,0.14408,641.8,524,641.8,524,3.209
0.84,1,1,1.05871,0,4.54115e-310,-0.558213,0.998434,-0.0563402,0,0.0563402,0.998434,0,0,0,1,0,0,0.145958,641.8,524,641.8,524,3.209
0.85,1,1,1.05313,0,4.59456e-310,-0.558231,0.998351,-0.0577992,0,0.0577992,0.998351,0,0,0,1,0,0,0.147836,641.8,524,641.8,524,3.209
0.86,1,1,1.04755,0,4.64797e-310,-0.558248,0.998266,-0.0592768,0,0.0592768,0.998266,0,0,0,1,0,0,0.149714,641.8,524,641.8,524,3.209
0.87,1,1,1.04197,0,4.70138e-310,-0.558265,0.998177,-0.060773,0,0.060773,0.998177,0,0,0,1,0,0,0.151592,641.8,524,641.8,524,3.209
0.88,1,1,1.03638,0,4.75479e-310,-0.558282,0.998084,-0.0622879,0,0.0622879,0.998084,0,0,0,1,0,0,0.15347,641.8,524,641.8,524,3.209
0.89,1,1,1.0308,0,4.8082e-310,-0.5583,0.997988,-0.0638213,0,0.0638213,0.997988,0,0,0,1,0,0,0.155348,641.8,524,641.8,524,3.209
0.9,1,1,1.02522,0,4.86161e-310,-0.558317,0.997889,-0.0653733,0,0.0653733,0.997889,0,0,0,1,0,0,0.157226,641.8,524,641.8,524,3.209
0.91,1,1,1.01963,0,4.91502e-310,-0.558334,0.997786,-0.0669439,0,0.0669439,0.997786,0,0,0,1,0,0,0.159104,641.8,524,641.8,524,3.209
0.92,1,1,1.01405,0,4.96843e-310,-0.558351,0.997679,-0.0685331,0,0.0685331,0.997679,0,0,0,1,0,0,0.160982,641.8,524,641.8,524,3.209
0.93,1,1,1.00847,0,5.02184e-310,-0.558369,0.997568,-0.0701409,0,0.0701409,0.997568,0,0,0,1,0,0,0.16286,641.8,524,641.8,524,3.209
0.94,1,1,1.00288,0,5.07525e-310,-0.558386,0.997454,-0.0717672,0,0.0717672,0.997454,0,0,0,1,0,0,0.164738,641.8,524,641.8,524,3.209
0.95,1,1,0.9973,0,5.12866e-310,-0.558403,0.997335,-0.073412,0,0.073412,0.997335,0,0,0,1,0,0,0.166616,641.8,524,641.8,524,3.209
0.96,1,1,0.991716,0,5.18207e-310,-0.55842,0.997212,-0.0750754,0,0.0750754,0.997212,0,0,0,1,0,0,0.168494,641.8,524,641.8,524,3.209
0.97,1,1,0.986132,0,5.23548e-310,-0.558437,0.997085,-0.0767573,0,0.0767573,0.997085,0,0,0,1,0,0,0.170372,641.8,524,641.8,524,3.209
0.98,1,1,0.980548,0,5.28889e-310,-0.558455,0.996954,-0.0784577,0,0.0784577,0.996954,0,0,0,1,0,0,0.17225,641.8,524,641.8,524,3.209
0.99,1,1,0.974963,0,5.34229e-310,-0.558472,0.996819,-0.0801766,0,0.0801766,0.996819,0,0,0,1,0,0,0.174127,641.8,524,641.8,524,3.209
1,1,1,0.969378,0,5.3957e-310,-0.558489,0.996679,-0.081914,0,0.081914,0.996679,0,0,0,1,0,0,0.176005,641.8,524,641.8,524,3.209
1.01,1,1,0.963793,0,5.44911e-310,-0.558506,0.996534,-0.0836699,0,0.0836699,0.996534,0,0,0,1,0,0,0.177883,641.8,524,641.8,524,3.209
1.02,1,1,0.958208,0,5.50251e-310,-0.558524,0.996385,-0.0854442,0,0.0854442,0.996385,0,0,0,1,0,0,0.179761,641.8,524,641.8,524,3.209
1.03,1,1,0.952623,0,5.55592e-310,-0.558541,0.996231,-0.087237,0,0.087237,0.996231,0,0,0,1,0,0,0.181639,641.8,524,641.8,524,3.209
1.04,1,1,0.947038,0,5.60933e-310,-0.558558,0.996072,-0.0890482,0,0.0890482,0.996072,0,0,0,1,0,0,0.183517,641.8,524,641.8,524,3.209
1.05,1,1,0.941452,0,5.66273e-310,-0.558575,0.995908,-0.0908778,0,0.0908778,0.995908,0,0,0,1,0,0,0.185395,641.8,524,641.8,524,3.209
1.06,1,1,0.935866,0,5.71614e-310,-0.558592,0.995739,-0.0927259,0,0.0927259,0.995739,0,0,0,1,0,0,0.187273,641.8,524,641.8,524,3.209
1.07,1,1,0.93028,0,5.76954e-310,-0.55861,0.995565,-0.0945923,0,0.0945923,0.995565,0,0,0,1,0,0,0.189151,641.8,524,641.8,524,3.209
1.08,1,1,0.924694,0,5.82295e-310,-0.558627,0.995386,-0.096477,0,0.096477,0.995386,0,0,0,1,0,0,0.191029,641.8,524,641.8,524,3.209
1.09,1,1,0.919108,0,5.87635e-310,-0.558644,0.995201,-0.0983802,0,0.0983802,0.995201,0,0,0,1,0,0,0.192907,641.8,524,641.8,524,3.209
1.1,1,1,0.913522,0,5.92976e-310,-0.558661,0.995011,-0.100302,0,0.100302,0.995011,0,0,0,1,0,0,0.194785,641.8,524,641.8,524,3.209
1.11,1,1,0.907935,0,5.98316e-310,-0.558679,0.994815,-0.102241,0,0.102241,0.994815,0,0,0,1,0,0,0.196663,641.8,524,641.8,524,3.209
1.12,1,1,0.902348,0,6.03656e-310,-0.558696,0.994613,-0.104199,0,0.104199,0.994613,0,0,0,1,0,0,0.198541,641.8,524,641.8,524,3.209
1.13,1,1,0.896761,0,6.08997e-310,-0.558713,0.994406,-0.106176,0,0.106176,0.994406,0,0,0,1,0,0,0.200419,641.8,524,641.8,524,3.209
